timestamp,open,high,low,close,volume
1672552560,16524.34000000,16527.90000000,16523.52000000,16526.28000000,78.47308000
1672552620,16526.62000000,16533.23000000,16525.20000000,16531.72000000,181.15279000
1672552680,16531.41000000,16534.98000000,16529.03000000,16531.68000000,123.14495000
1672552740,16531.68000000,16532.97000000,16529.29000000,16530.71000000,51.34683000
1672552800,16530.71000000,16534.70000000,16528.81000000,16533.83000000,98.38460000
1672552860,16533.83000000,16537.02000000,16533.72000000,16535.79000000,75.50714000
1672552920,16535.41000000,16539.63000000,16535.01000000,16538.23000000,89.72767000
1672552980,16537.80000000,16543.69000000,16536.80000000,16539.89000000,115.14126000
1672553040,16539.68000000,16541.97000000,16539.20000000,16541.39000000,37.41167000
1672553100,16541.39000000,16541.43000000,16536.44000000,16536.68000000,82.18453000
1672553160,16537.13000000,16538.57000000,16535.54000000,16538.50000000,30.71563000
1672553220,16538.50000000,16538.56000000,16531.87000000,16533.35000000,78.85138000
1672553280,16533.35000000,16536.25000000,16531.38000000,16534.68000000,100.54113000
1672553340,16534.66000000,16540.08000000,16534.65000000,16538.85000000,57.06193000
1672553400,16539.25000000,16539.73000000,16537.73000000,16539.04000000,30.03891000
1672553460,16539.43000000,16541.80000000,16535.95000000,16537.22000000,62.66729000
1672553520,16536.94000000,16538.45000000,16536.07000000,16538.19000000,38.51502000
1672553580,16537.79000000,16538.70000000,16536.21000000,16537.49000000,32.03075000
1672553640,16537.49000000,16538.89000000,16536.96000000,16537.72000000,20.45428000
1672553700,16538.05000000,16543.93000000,16537.64000000,16543.33000000,81.17920000
1672553760,16543.48000000,16544.18000000,16540.08000000,16541.90000000,57.67448000
1672553820,16541.53000000,16547.70000000,16541.12000000,16547.10000000,61.33045000
1672553880,16547.10000000,16549.58000000,16546.29000000,16547.42000000,73.55692000
1672553940,16547.42000000,16549.32000000,16547.04000000,16548.41000000,42.01248000
1672554000,16548.06000000,16548.72000000,16542.65000000,16544.13000000,143.28400000
1672554060,16544.12000000,16544.50000000,16541.37000000,16543.14000000,55.53412000
1672554120,16542.75000000,16546.42000000,16542.71000000,16545.18000000,39.97268000
1672554180,16545.59000000,16545.60000000,16543.99000000,16545.26000000,28.88295000
1672554240,16545.26000000,16545.89000000,16540.86000000,16544.42000000,75.75139000
1672554300,16544.42000000,16546.26000000,16543.01000000,16545.12000000,49.56467000
1672554360,16545.12000000,16546.64000000,16544.98000000,16545.46000000,29.52256000
1672554420,16545.85000000,16547.09000000,16544.10000000,16546.00000000,31.90823000
1672554480,16546.15000000,16549.44000000,16545.02000000,16548.52000000,53.16691000
1672554540,16548.92000000,16550.00000000,16543.65000000,16544.63000000,152.81429000
1672554600,16545.02000000,16545.12000000,16544.04000000,16544.86000000,20.01522000
1672554660,16544.86000000,16545.83000000,16543.00000000,16543.29000000,30.81307000
1672554720,16543.28000000,16545.96000000,16543.20000000,16544.68000000,36.47307000
1672554780,16544.30000000,16545.18000000,16538.50000000,16539.78000000,97.00087000
1672554840,16539.38000000,16541.49000000,16539.38000000,16540.97000000,30.64934000
1672554900,16540.97000000,16541.60000000,16538.41000000,16538.41000000,93.22872000
1672554960,16538.41000000,16540.71000000,16538.41000000,16540.41000000,26.42750000
1672555020,16540.18000000,16541.09000000,16539.09000000,16540.22000000,37.27161000
1672555080,16540.22000000,16541.75000000,16540.17000000,16540.51000000,21.57277000
1672555140,16540.57000000,16542.47000000,16540.02000000,16541.27000000,49.84025000
1672555200,16541.27000000,16542.30000000,16539.96000000,16541.57000000,54.97704000
1672555260,16541.57000000,16544.66000000,16541.00000000,16543.58000000,67.16772000
1672555320,16543.58000000,16544.94000000,16543.45000000,16543.80000000,46.16046000
1672555380,16543.54000000,16545.07000000,16542.39000000,16544.96000000,39.00675000
1672555440,16544.96000000,16545.46000000,16544.05000000,16544.68000000,50.00016000
1672555500,16544.38000000,16545.71000000,16543.60000000,16545.17000000,58.16212000
1672555560,16545.17000000,16545.50000000,16543.55000000,16544.44000000,43.41271000
1672555620,16544.81000000,16546.00000000,16544.00000000,16545.90000000,50.02025000
1672555680,16545.89000000,16546.00000000,16544.00000000,16544.87000000,64.56447000
1672555740,16544.90000000,16546.93000000,16542.66000000,16543.52000000,76.63492000
1672555800,16543.52000000,16543.95000000,16541.20000000,16541.74000000,34.88565000
1672555860,16541.39000000,16542.47000000,16539.65000000,16540.20000000,54.81317000
1672555920,16540.20000000,16541.22000000,16538.46000000,16540.10000000,72.58930000
1672555980,16539.80000000,16540.59000000,16539.12000000,16540.53000000,34.76666000
1672556040,16540.10000000,16541.84000000,16539.81000000,16541.34000000,40.39183000
1672556100,16540.72000000,16541.49000000,16539.75000000,16541.14000000,42.84779000
1672556160,16540.93000000,16541.47000000,16540.00000000,16540.75000000,45.61653000
1672556220,16540.55000000,16541.35000000,16540.01000000,16540.51000000,37.32937000
1672556280,16540.51000000,16541.24000000,16539.35000000,16539.90000000,37.65335000
1672556340,16540.05000000,16540.36000000,16539.01000000,16539.79000000,25.22087000
1672556400,16539.79000000,16544.57000000,16538.89000000,16541.04000000,91.42767000
1672556460,16541.22000000,16542.88000000,16540.26000000,16542.15000000,43.78798000
1672556520,16542.15000000,16543.18000000,16540.26000000,16541.48000000,71.07862000
1672556580,16541.11000000,16541.49000000,16537.68000000,16539.85000000,102.21564000
1672556640,16540.11000000,16540.96000000,16538.14000000,16539.32000000,55.80384000
1672556700,16539.32000000,16540.36000000,16526.68000000,16528.72000000,229.08256000
1672556760,16528.72000000,16533.25000000,16527.32000000,16531.26000000,132.69524000
1672556820,16531.26000000,16531.58000000,16527.45000000,16530.00000000,71.69975000
1672556880,16530.00000000,16534.41000000,16528.80000000,16533.03000000,92.51484000
1672556940,16533.42000000,16535.96000000,16531.56000000,16534.07000000,91.39640000
1672557000,16533.65000000,16537.45000000,16533.50000000,16535.58000000,67.05326000
1672557060,16535.58000000,16536.19000000,16522.42000000,16528.75000000,225.64534000
1672557120,16528.75000000,16529.84000000,16525.80000000,16526.24000000,73.34245000
1672557180,16526.69000000,16528.07000000,16525.00000000,16526.85000000,63.79284000
1672557240,16526.86000000,16531.26000000,16526.63000000,16530.26000000,62.29022000
1672557300,16530.82000000,16530.82000000,16525.13000000,16525.49000000,74.00091000
1672557360,16526.09000000,16528.94000000,16510.00000000,16511.50000000,282.89554000
1672557420,16511.93000000,16511.98000000,16499.01000000,16508.35000000,332.94431000
1672557480,16508.35000000,16508.73000000,16505.29000000,16508.34000000,99.93418000
1672557540,16508.34000000,16512.00000000,16505.81000000,16509.91000000,99.78356000
1672557600,16510.38000000,16510.92000000,16505.87000000,16508.97000000,86.00680000
1672557660,16508.97000000,16512.00000000,16508.26000000,16510.28000000,42.50249000
1672557720,16510.28000000,16511.76000000,16508.07000000,16509.92000000,58.72372000
1672557780,16509.92000000,16511.35000000,16507.82000000,16510.59000000,59.86661000
1672557840,16510.59000000,16511.50000000,16508.00000000,16509.28000000,58.13780000
1672557900,16508.94000000,16510.11000000,16507.47000000,16509.49000000,73.21237000
1672557960,16509.80000000,16509.99000000,16506.41000000,16508.55000000,76.42269000
1672558020,16508.55000000,16509.99000000,16506.41000000,16507.90000000,51.22459000
1672558080,16508.34000000,16516.19000000,16501.86000000,16515.81000000,277.13443000
1672558140,16515.81000000,16524.82000000,16514.10000000,16522.78000000,142.94002000
1672558200,16522.28000000,16522.77000000,16516.69000000,16517.71000000,83.98432000
1672558260,16517.71000000,16519.35000000,16517.12000000,16517.94000000,42.85622000
1672558320,16517.94000000,16517.94000000,16514.31000000,16515.61000000,50.53633000
1672558380,16515.26000000,16519.46000000,16514.50000000,16516.20000000,67.50759000
1672558440,16516.39000000,16520.87000000,16516.39000000,16520.27000000,45.85865000
1672558500,16520.27000000,16520.27000000,16504.17000000,16510.39000000,184.09515000
1672558560,16510.39000000,16517.00000000,16510.39000000,16515.94000000,77.59688000
1672558620,16516.14000000,16519.45000000,16514.62000000,16518.16000000,37.72177000
1672558680,16518.16000000,16520.11000000,16516.72000000,16518.55000000,44.55708000
1672558740,16518.97000000,16522.74000000,16517.78000000,16522.28000000,42.42880000
1672558800,16522.29000000,16523.83000000,16520.42000000,16522.95000000,48.76513000
1672558860,16522.95000000,16524.00000000,16521.18000000,16523.66000000,57.80202000
1672558920,16523.22000000,16525.93000000,16522.18000000,16525.16000000,58.00896000
1672558980,16524.79000000,16526.21000000,16523.79000000,16526.18000000,48.32766000
1672559040,16526.18000000,16529.98000000,16525.17000000,16525.24000000,83.55257000
1672559100,16525.59000000,16530.91000000,16524.73000000,16528.38000000,127.97160000
1672559160,16527.98000000,16529.22000000,16525.00000000,16526.53000000,52.02376000
1672559220,16526.53000000,16527.85000000,16525.00000000,16527.06000000,32.57402000
1672559280,16526.66000000,16529.56000000,16525.52000000,16527.57000000,48.99713000
1672559340,16527.90000000,16528.09000000,16525.39000000,16527.65000000,40.34533000
1672559400,16527.65000000,16530.51000000,16526.18000000,16528.72000000,59.81953000
1672559460,16529.00000000,16529.98000000,16524.15000000,16525.26000000,74.23092000
1672559520,16524.75000000,16526.73000000,16520.90000000,16522.36000000,85.48972000
1672559580,16522.36000000,16524.97000000,16520.67000000,16523.67000000,47.48497000
1672559640,16523.67000000,16525.50000000,16522.20000000,16522.80000000,37.49362000
1672559700,16523.23000000,16526.04000000,16522.80000000,16525.79000000,60.87396000
1672559760,16525.79000000,16531.61000000,16524.91000000,16530.65000000,66.83295000
1672559820,16530.63000000,16532.10000000,16527.00000000,16530.42000000,87.87080000
1672559880,16530.42000000,16532.37000000,16528.72000000,16530.91000000,38.15175000
1672559940,16530.66000000,16531.00000000,16524.90000000,16526.19000000,61.64236000
1672560000,16525.70000000,16527.79000000,16525.11000000,16527.00000000,51.72657000
1672560060,16527.00000000,16530.55000000,16526.13000000,16527.88000000,108.88177000
1672560120,16527.39000000,16531.33000000,16526.46000000,16531.23000000,88.85842000
1672560180,16531.23000000,16532.69000000,16529.73000000,16531.50000000,75.04722000
1672560240,16531.94000000,16533.15000000,16530.60000000,16531.29000000,55.16144000
1672560300,16531.82000000,16534.03000000,16531.00000000,16532.04000000,54.13788000
1672560360,16532.05000000,16533.02000000,16519.66000000,16523.75000000,223.88639000
1672560420,16523.12000000,16526.11000000,16521.86000000,16523.83000000,61.27651000
1672560480,16523.83000000,16525.44000000,16520.10000000,16520.29000000,79.06877000
1672560540,16520.73000000,16523.71000000,16519.86000000,16522.14000000,61.88250000
1672560600,16522.14000000,16523.91000000,16519.39000000,16521.21000000,68.14259000
1672560660,16521.77000000,16523.73000000,16520.01000000,16522.35000000,60.18010000
1672560720,16522.78000000,16522.90000000,16519.57000000,16519.90000000,38.82590000
1672560780,16520.33000000,16521.43000000,16518.80000000,16519.69000000,60.09725000
1672560840,16519.27000000,16520.70000000,16516.78000000,16518.19000000,67.55315000
1672560900,16518.19000000,16519.02000000,16516.00000000,16516.79000000,70.61168000
1672560960,16516.18000000,16517.34000000,16513.28000000,16514.63000000,104.93672000
1672561020,16514.18000000,16515.44000000,16513.24000000,16515.42000000,49.96093000
1672561080,16515.26000000,16523.70000000,16514.79000000,16522.35000000,147.86689000
1672561140,16522.35000000,16524.72000000,16522.07000000,16523.87000000,57.12184000
1672561200,16523.87000000,16525.70000000,16521.04000000,16521.35000000,70.57850000
1672561260,16521.35000000,16524.38000000,16520.52000000,16522.10000000,72.92900000
1672561320,16522.10000000,16523.88000000,16519.04000000,16520.76000000,94.38641000
1672561380,16520.28000000,16521.93000000,16520.02000000,16520.60000000,23.30614000
1672561440,16520.60000000,16525.88000000,16518.60000000,16524.19000000,88.93488000
1672561500,16524.04000000,16524.19000000,16521.35000000,16523.14000000,39.92561000
1672561560,16523.14000000,16525.00000000,16522.00000000,16522.08000000,51.58171000
1672561620,16522.08000000,16522.73000000,16520.56000000,16521.34000000,45.86142000
1672561680,16521.34000000,16523.38000000,16520.53000000,16523.38000000,33.23706000
1672561740,16523.04000000,16523.98000000,16522.43000000,16523.23000000,40.43902000
1672561800,16522.83000000,16525.10000000,16521.32000000,16524.08000000,74.57171000
1672561860,16524.08000000,16524.08000000,16521.39000000,16522.44000000,57.96872000
1672561920,16522.44000000,16524.75000000,16521.73000000,16523.77000000,72.54424000
1672561980,16523.76000000,16527.11000000,16522.41000000,16523.64000000,105.91637000
1672562040,16523.63000000,16523.67000000,16520.96000000,16521.08000000,43.97215000
1672562100,16521.25000000,16521.97000000,16518.60000000,16519.25000000,82.31144000
1672562160,16519.25000000,16520.46000000,16516.61000000,16516.78000000,124.17786000
1672562220,16517.27000000,16517.84000000,16516.50000000,16517.32000000,36.84122000
1672562280,16516.99000000,16517.46000000,16516.00000000,16516.78000000,37.85889000
1672562340,16516.78000000,16517.37000000,16512.68000000,16514.50000000,82.44303000
1672562400,16514.06000000,16517.85000000,16513.02000000,16516.82000000,62.26796000
1672562460,16517.09000000,16517.29000000,16513.13000000,16513.64000000,42.67562000
1672562520,16513.64000000,16514.20000000,16512.90000000,16512.91000000,19.09239000
1672562580,16513.38000000,16514.21000000,16510.20000000,16510.34000000,85.28364000
1672562640,16510.34000000,16512.59000000,16509.30000000,16510.68000000,117.58737000
1672562700,16510.68000000,16512.06000000,16509.72000000,16510.31000000,46.12319000
1672562760,16509.91000000,16513.98000000,16509.19000000,16512.87000000,99.37427000
1672562820,16512.87000000,16514.16000000,16511.71000000,16512.17000000,66.40760000
1672562880,16512.17000000,16514.96000000,16512.17000000,16514.76000000,47.08413000
1672562940,16514.76000000,16515.41000000,16512.00000000,16514.40000000,80.87023000
1672563000,16514.42000000,16515.02000000,16510.90000000,16512.45000000,81.94522000
1672563060,16512.08000000,16512.98000000,16511.00000000,16512.01000000,57.03283000
1672563120,16512.50000000,16513.20000000,16508.52000000,16510.61000000,104.65530000
1672563180,16510.12000000,16510.83000000,16508.45000000,16509.50000000,82.61145000
1672563240,16509.49000000,16514.52000000,16508.95000000,16514.20000000,84.45411000
1672563300,16514.20000000,16517.35000000,16512.59000000,16516.50000000,66.25056000
1672563360,16516.24000000,16516.50000000,16512.67000000,16513.31000000,59.86236000
1672563420,16513.31000000,16514.05000000,16510.86000000,16512.46000000,85.30438000
1672563480,16512.46000000,16514.00000000,16510.62000000,16511.06000000,54.35550000
1672563540,16511.46000000,16514.30000000,16509.60000000,16513.34000000,63.67222000
1672563600,16513.33000000,16514.49000000,16511.83000000,16512.66000000,112.02414000
1672563660,16512.23000000,16514.99000000,16511.78000000,16514.19000000,49.87738000
1672563720,16514.18000000,16514.29000000,16512.20000000,16512.36000000,25.71270000
1672563780,16512.38000000,16512.93000000,16510.80000000,16511.98000000,62.62085000
1672563840,16511.59000000,16512.25000000,16508.79000000,16509.34000000,77.87280000
1672563900,16509.34000000,16510.50000000,16507.48000000,16508.48000000,67.75116000
1672563960,16508.80000000,16512.08000000,16507.49000000,16508.35000000,116.76392000
1672564020,16508.69000000,16509.70000000,16505.46000000,16505.87000000,91.74007000
1672564080,16506.04000000,16509.60000000,16505.20000000,16509.00000000,86.03878000
1672564140,16508.82000000,16511.17000000,16508.37000000,16510.62000000,36.35930000
1672564200,16510.22000000,16511.91000000,16509.02000000,16509.97000000,58.50207000
1672564260,16509.97000000,16511.58000000,16509.26000000,16511.20000000,35.62370000
1672564320,16511.39000000,16512.20000000,16509.71000000,16510.09000000,32.92441000
1672564380,16510.09000000,16514.93000000,16509.84000000,16513.79000000,41.30701000
1672564440,16513.79000000,16515.23000000,16510.64000000,16514.75000000,109.10037000
1672564500,16515.11000000,16516.53000000,16512.95000000,16513.06000000,112.09207000
1672564560,16513.07000000,16517.53000000,16511.96000000,16515.94000000,65.76255000
1672564620,16515.94000000,16517.20000000,16513.00000000,16513.57000000,70.67035000
1672564680,16513.99000000,16515.54000000,16512.77000000,16515.48000000,43.01589000
1672564740,16515.06000000,16516.64000000,16515.06000000,16515.56000000,22.25441000
1672564800,16515.92000000,16517.18000000,16514.31000000,16515.40000000,38.55977000
1672564860,16515.40000000,16518.34000000,16514.64000000,16517.04000000,72.94075000
1672564920,16517.36000000,16518.63000000,16516.19000000,16517.92000000,64.85179000
1672564980,16518.11000000,16521.04000000,16517.91000000,16519.13000000,85.01429000
1672565040,16519.13000000,16520.88000000,16517.63000000,16520.20000000,77.80454000
1672565100,16520.20000000,16521.87000000,16518.55000000,16520.60000000,112.87153000
1672565160,16520.60000000,16522.63000000,16519.48000000,16522.37000000,52.69290000
1672565220,16522.00000000,16522.42000000,16519.21000000,16519.47000000,58.02953000
1672565280,16519.47000000,16520.31000000,16513.87000000,16516.00000000,95.46522000
1672565340,16516.00000000,16516.48000000,16514.21000000,16514.23000000,27.22315000
1672565400,16514.64000000,16517.50000000,16514.22000000,16517.15000000,77.48460000
1672565460,16516.83000000,16519.69000000,16516.26000000,16518.12000000,51.28963000
1672565520,16517.62000000,16520.62000000,16517.52000000,16520.20000000,51.12120000
1672565580,16520.04000000,16521.37000000,16519.75000000,16520.64000000,34.96935000
1672565640,16520.44000000,16521.94000000,16520.03000000,16521.37000000,33.08368000
1672565700,16521.30000000,16522.39000000,16520.59000000,16522.07000000,34.56969000
1672565760,16521.74000000,16523.12000000,16521.12000000,16522.77000000,37.09761000
1672565820,16522.54000000,16522.88000000,16520.91000000,16522.37000000,24.61294000
1672565880,16522.03000000,16523.00000000,16522.00000000,16522.17000000,21.85761000
1672565940,16522.17000000,16522.57000000,16520.38000000,16520.99000000,43.13200000
1672566000,16520.99000000,16521.97000000,16520.50000000,16521.30000000,23.94580000
1672566060,16521.30000000,16522.26000000,16521.28000000,16521.98000000,23.50611000
1672566120,16521.75000000,16522.75000000,16521.33000000,16522.24000000,35.58620000
1672566180,16522.62000000,16530.44000000,16522.02000000,16530.11000000,182.80787000
1672566240,16530.11000000,16533.12000000,16528.48000000,16531.85000000,208.48698000
1672566300,16531.85000000,16533.28000000,16525.62000000,16527.96000000,117.79154000
1672566360,16528.60000000,16529.89000000,16526.26000000,16528.82000000,61.81274000
1672566420,16528.47000000,16529.65000000,16528.23000000,16529.05000000,35.50055000
1672566480,16529.05000000,16529.59000000,16526.45000000,16527.00000000,33.43356000
1672566540,16527.00000000,16533.28000000,16526.52000000,16532.40000000,83.52289000
1672566600,16532.40000000,16536.91000000,16531.37000000,16535.13000000,105.88363000
1672566660,16535.13000000,16536.68000000,16533.59000000,16535.40000000,60.81344000
1672566720,16535.40000000,16537.02000000,16533.44000000,16535.88000000,89.67200000
1672566780,16535.88000000,16537.58000000,16532.13000000,16535.50000000,88.77716000
1672566840,16535.50000000,16537.92000000,16533.92000000,16536.36000000,52.98963000
1672566900,16536.36000000,16537.84000000,16532.82000000,16536.25000000,110.39804000
1672566960,16535.91000000,16540.33000000,16535.14000000,16539.82000000,74.79568000
1672567020,16539.82000000,16541.36000000,16537.25000000,16538.71000000,93.79798000
1672567080,16538.71000000,16542.30000000,16538.04000000,16541.88000000,77.64432000
1672567140,16541.88000000,16542.49000000,16537.39000000,16537.88000000,126.89866000
1672567200,16538.32000000,16538.99000000,16536.26000000,16538.10000000,71.01388000
1672567260,16538.10000000,16539.09000000,16534.54000000,16534.93000000,87.46722000
1672567320,16535.27000000,16537.44000000,16533.53000000,16535.80000000,79.25733000
1672567380,16535.51000000,16536.82000000,16534.00000000,16534.87000000,57.10468000
1672567440,16534.87000000,16538.15000000,16534.00000000,16535.00000000,76.83882000
1672567500,16535.37000000,16536.49000000,16534.00000000,16534.07000000,56.23424000
1672567560,16534.07000000,16538.48000000,16533.42000000,16536.50000000,79.53197000
1672567620,16536.86000000,16538.26000000,16534.47000000,16535.09000000,108.32918000
1672567680,16535.09000000,16538.00000000,16533.47000000,16536.56000000,93.69113000
1672567740,16536.56000000,16537.13000000,16533.91000000,16534.36000000,61.75442000
1672567800,16534.86000000,16536.19000000,16534.16000000,16535.20000000,44.57922000
1672567860,16535.20000000,16538.31000000,16534.59000000,16536.68000000,62.34734000
1672567920,16537.06000000,16543.00000000,16534.91000000,16540.53000000,126.47378000
1672567980,16540.17000000,16542.62000000,16538.23000000,16539.10000000,107.01396000
1672568040,16539.48000000,16543.14000000,16538.50000000,16542.85000000,67.41797000
1672568100,16542.60000000,16544.79000000,16542.25000000,16544.29000000,110.14499000
1672568160,16543.89000000,16545.80000000,16543.46000000,16545.31000000,63.45940000
1672568220,16544.83000000,16546.00000000,16544.01000000,16545.20000000,60.39563000
1672568280,16545.20000000,16546.49000000,16541.29000000,16541.55000000,116.40813000
1672568340,16541.55000000,16542.26000000,16540.53000000,16541.94000000,33.21347000
1672568400,16541.94000000,16541.95000000,16539.98000000,16540.70000000,40.29671000
1672568460,16540.70000000,16541.93000000,16540.02000000,16540.71000000,36.89831000
1672568520,16540.71000000,16541.49000000,16540.03000000,16540.85000000,38.41966000
1672568580,16540.85000000,16543.00000000,16540.51000000,16542.78000000,35.04113000
1672568640,16542.50000000,16546.47000000,16542.37000000,16545.38000000,61.72264000
1672568700,16545.70000000,16547.38000000,16545.00000000,16546.55000000,52.46743000
1672568760,16546.24000000,16546.67000000,16542.23000000,16544.49000000,64.07166000
1672568820,16544.42000000,16545.77000000,16543.32000000,16545.08000000,32.75885000
1672568880,16544.95000000,16545.19000000,16543.21000000,16543.40000000,27.31218000
1672568940,16543.40000000,16544.14000000,16542.36000000,16544.07000000,28.87720000
1672569000,16543.69000000,16544.75000000,16541.35000000,16541.98000000,65.38214000
1672569060,16541.98000000,16543.00000000,16539.26000000,16541.43000000,67.25666000
1672569120,16541.81000000,16543.27000000,16540.74000000,16541.22000000,41.80771000
1672569180,16541.39000000,16542.47000000,16536.25000000,16538.99000000,115.39129000
1672569240,16539.00000000,16540.20000000,16536.96000000,16538.25000000,83.11334000
1672569300,16538.25000000,16539.13000000,16535.00000000,16535.40000000,90.82309000
1672569360,16535.40000000,16536.60000000,16534.33000000,16535.06000000,51.41868000
1672569420,16535.40000000,16540.26000000,16533.79000000,16538.46000000,118.75437000
1672569480,16538.46000000,16540.00000000,16537.23000000,16537.28000000,37.45997000
1672569540,16537.63000000,16538.68000000,16534.73000000,16536.36000000,54.61029000
1672569600,16536.68000000,16536.72000000,16534.46000000,16535.74000000,40.58776000
1672569660,16535.38000000,16536.37000000,16534.37000000,16535.81000000,41.14604000
1672569720,16536.17000000,16539.49000000,16535.82000000,16539.36000000,66.76233000
1672569780,16539.36000000,16539.68000000,16538.04000000,16538.30000000,57.17660000
1672569840,16538.70000000,16539.83000000,16538.11000000,16539.58000000,39.09775000
1672569900,16539.83000000,16540.74000000,16538.34000000,16539.85000000,56.87021000
1672569960,16540.27000000,16541.13000000,16539.04000000,16540.79000000,30.94181000
1672570020,16541.09000000,16541.77000000,16540.02000000,16541.28000000,45.49432000
1672570080,16540.89000000,16541.28000000,16539.14000000,16539.26000000,38.62162000
1672570140,16539.26000000,16539.99000000,16538.94000000,16539.86000000,14.31101000
1672570200,16539.86000000,16540.99000000,16538.73000000,16539.36000000,63.20235000
1672570260,16539.36000000,16540.90000000,16538.12000000,16539.60000000,56.88725000
1672570320,16539.60000000,16540.83000000,16539.40000000,16540.80000000,48.21650000
1672570380,16540.38000000,16541.87000000,16540.21000000,16541.10000000,47.14310000
1672570440,16541.39000000,16542.38000000,16540.50000000,16542.16000000,58.53396000
1672570500,16541.73000000,16542.18000000,16540.07000000,16540.55000000,72.57479000
1672570560,16540.55000000,16542.64000000,16539.75000000,16541.39000000,51.02154000
1672570620,16541.39000000,16542.32000000,16540.00000000,16540.82000000,43.32057000
1672570680,16540.98000000,16545.37000000,16540.81000000,16545.02000000,95.43930000
1672570740,16545.36000000,16548.71000000,16544.03000000,16548.34000000,129.85728000
1672570800,16547.98000000,16549.62000000,16547.12000000,16547.77000000,90.12831000
1672570860,16547.77000000,16551.29000000,16545.85000000,16545.85000000,148.98275000
1672570920,16545.85000000,16546.86000000,16545.50000000,16546.35000000,42.67627000
1672570980,16546.73000000,16547.33000000,16546.00000000,16547.07000000,32.19265000
1672571040,16546.68000000,16547.24000000,16545.54000000,16545.95000000,24.11601000
1672571100,16546.28000000,16546.79000000,16545.59000000,16545.84000000,22.24241000
1672571160,16546.08000000,16551.11000000,16545.61000000,16550.76000000,113.49269000
1672571220,16550.76000000,16551.65000000,16548.26000000,16548.39000000,66.03175000
1672571280,16548.73000000,16549.54000000,16545.05000000,16547.38000000,82.19058000
1672571340,16546.87000000,16550.42000000,16546.47000000,16549.45000000,76.86070000
1672571400,16549.16000000,16552.35000000,16549.14000000,16552.03000000,67.36401000
1672571460,16552.03000000,16552.67000000,16550.07000000,16551.39000000,54.59710000
1672571520,16551.66000000,16552.41000000,16550.28000000,16551.46000000,59.99422000
1672571580,16551.46000000,16552.62000000,16550.23000000,16550.84000000,66.28921000
1672571640,16551.25000000,16551.26000000,16546.45000000,16547.92000000,56.49004000
1672571700,16547.56000000,16547.96000000,16546.75000000,16547.16000000,52.29921000
1672571760,16546.80000000,16547.22000000,16543.82000000,16544.19000000,64.95569000
1672571820,16544.19000000,16544.88000000,16540.86000000,16541.35000000,74.82082000
1672571880,16541.35000000,16543.04000000,16540.20000000,16542.32000000,51.14253000
1672571940,16542.32000000,16544.38000000,16542.32000000,16543.33000000,35.79728000
1672572000,16543.31000000,16544.14000000,16541.33000000,16542.31000000,46.33555000
1672572060,16542.59000000,16546.10000000,16541.40000000,16544.49000000,80.74269000
1672572120,16544.85000000,16545.64000000,16543.93000000,16544.90000000,35.51893000
1672572180,16545.33000000,16547.49000000,16544.75000000,16546.58000000,45.33801000
1672572240,16546.68000000,16546.93000000,16544.65000000,16546.11000000,57.13821000
1672572300,16546.11000000,16546.59000000,16542.02000000,16545.96000000,90.23229000
1672572360,16545.97000000,16546.38000000,16543.66000000,16544.43000000,62.16525000
1672572420,16544.89000000,16546.00000000,16543.60000000,16545.47000000,35.02631000
1672572480,16545.77000000,16546.80000000,16545.09000000,16545.09000000,30.47235000
1672572540,16545.08000000,16545.94000000,16543.43000000,16544.56000000,63.57236000
1672572600,16544.56000000,16546.13000000,16542.14000000,16543.68000000,118.63643000
1672572660,16543.60000000,16546.90000000,16542.75000000,16545.90000000,66.60114000
1672572720,16545.90000000,16548.41000000,16545.47000000,16546.57000000,48.42821000
1672572780,16546.58000000,16547.66000000,16545.06000000,16546.23000000,71.64256000
1672572840,16545.93000000,16546.76000000,16544.80000000,16546.61000000,44.59719000
1672572900,16546.25000000,16549.85000000,16545.67000000,16549.57000000,62.81956000
1672572960,16549.57000000,16550.58000000,16546.07000000,16547.67000000,126.65350000
1672573020,16547.67000000,16548.69000000,16547.16000000,16547.45000000,29.50944000
1672573080,16547.70000000,16548.65000000,16547.26000000,16548.50000000,25.36189000
1672573140,16548.50000000,16550.66000000,16548.17000000,16549.41000000,43.32510000
1672573200,16549.41000000,16551.52000000,16548.94000000,16551.11000000,47.83289000
1672573260,16550.80000000,16551.50000000,16549.69000000,16550.28000000,58.00885000
1672573320,16550.28000000,16551.50000000,16549.65000000,16551.12000000,40.99974000
1672573380,16550.77000000,16552.01000000,16549.78000000,16551.10000000,62.93072000
1672573440,16551.10000000,16552.03000000,16549.27000000,16550.95000000,75.56012000
1672573500,16550.59000000,16552.36000000,16550.27000000,16551.19000000,77.12035000
1672573560,16551.63000000,16554.47000000,16550.95000000,16553.11000000,78.66397000
1672573620,16552.80000000,16553.20000000,16550.76000000,16551.39000000,64.33802000
1672573680,16551.39000000,16551.99000000,16547.90000000,16549.01000000,103.65455000
1672573740,16549.01000000,16549.92000000,16548.38000000,16549.61000000,47.99103000
1672573800,16549.61000000,16550.24000000,16548.20000000,16548.73000000,37.96498000
1672573860,16548.58000000,16549.20000000,16547.60000000,16548.55000000,51.26045000
1672573920,16548.94000000,16550.60000000,16547.53000000,16548.13000000,41.75931000
1672573980,16547.63000000,16550.40000000,16547.51000000,16549.06000000,46.36072000
